encoded,original
28177,76339994
28178,87403775
28179,42512828
28180,91006539
28181,91167921
28182,91131570
28183,87647483
28184,90846388
28185,85157410
28186,9323425
28187,87461021
28188,42785242
28189,87669394
28190,47693186
28191,87462416
28192,91188685
28193,83370339
28194,60246844
28195,36811453
28196,88212079
28197,66861182
28198,76476482
28199,88203732
28200,82015473
28201,88508045
28202,29216253
28203,91154257
28204,85938529
28205,42343062
28206,81942939
28207,91102370
28208,26095500
28209,91299578
28210,88009239
28211,85142389
28212,79835650
28213,91243667
28214,85335560
28215,87238945
28216,87568375
28217,88209623
28218,91205523
28219,91464226
28220,87464337
28221,60448314
28222,53043794
28223,85907080
28224,47685664
28225,82005643
28226,87283271
28227,50657255
28228,88011848
28229,28454410
28230,85449634
28231,85517225
28232,50615404
28233,45100216
28234,80574540
28235,91041206
28236,45122957
28237,83244853
28238,85123881
28239,90541463
28240,50771431
28241,91017487
28242,27594589
28243,55897402
28244,83250398
28245,53501876
28246,25130199
28247,90436379
28248,90874004
28249,50822163
28250,91081163
28251,34761056
28252,83596821
28253,40794097
28254,84310492
28255,45196129
28256,53468314
28257,86247050
28258,80478498
28259,83498820
28260,23189808
28261,91167226
28262,4630493
28263,84506539
28264,28163721
28265,23959539
28266,29090584
28267,90395449
28268,90174641
28269,29089290
28270,90882551
28271,81341788
28272,54107280
28273,27899554
28274,25241478
28275,39909867
28276,12801293
28277,53636754
28278,13773921
28279,54225553
28280,28145941
28281,25044032
28282,2443516
28283,42572276
28284,39998431
28285,34546120
28286,25027982
28287,69730609
28288,16781467
28289,85404263
28290,97597321
28291,28154791
28292,28498402
28293,50875169
28294,24786297
28295,84688427
28296,70384731
28297,20779267
28298,61951641
28299,29148185
28300,78206176
28301,6028223
28302,24676931
28303,33147624
28304,86999848
28305,99966525
28306,2130583
28307,87682761
28308,38693663
28309,22160732
28310,53326842
28311,84406172
28312,24549491
28313,70523157
28314,81014932
28315,81476188
28316,82893345
28317,42566078
28318,91303340
28319,38671915
28320,53579803
28321,88441657
28322,45615381
28323,7724590
28324,16111122
28325,90422430
28326,25008057
28327,90552524
28328,90670000
28329,24613649
28330,23972456
28331,82843535
28332,52397349
28333,54584760
28334,80453476
28335,88886150
28336,24881102
28337,28836488
28338,89648240
28339,45201973
28340,85691477
28341,25035358
28342,23100749
28343,95892852
28344,7298929
28345,53789337
28346,22045017
28347,16416659
28348,22672804
28349,16852146
28350,81868993
28351,78619937
28352,27699134
28353,84861122
28354,90324389
28355,64984414
28356,83274624
28357,24439179
28358,84819510
28359,12316644
28360,55748425
28361,19792278
28362,85092352
28363,54928646
28364,16974056
28365,54741298
28366,87446649
28367,28644236
28368,26932801
28369,50905939
28370,82470654
28371,91573370
28372,25008802
28373,24262643
28374,90666603
28375,31947728
28376,28651171
28377,47490746
28378,36822424
28379,24934852
28380,36298791
28381,83275074
28382,91959450
28383,31339858
28384,28073762
28385,88514692
28386,90624647
28387,29025439
28388,53286601
28389,90046766
28390,10975888
28391,38720660
28392,87250320
28393,24590414
28394,90370138
28395,27262553
28396,83096282
28397,90489558
28398,52786179
28399,28369667
28400,54740333
28401,90837825
28402,42689000
28403,28778494
28404,70611932
28405,28324992
28406,54126809
28407,36359240
28408,53747392
28409,92116746
28410,83599453
28411,85335506
28412,38952464
28413,86360377
28414,90049763
28415,53238828
28416,27851756
28417,70541599
28418,25072661
28419,53815089
28420,42728735
28421,90773147
28422,45884913
28423,53071030
28424,87111741
28425,53755316
28426,16683992
28427,82614239
28428,89895591
28429,23476793
28430,53090894
28431,96875424
28432,72194949
28433,45888158
28434,27363898
28435,9106222
28436,39848763
28437,88544773
28438,50778151
28439,88520462
28440,90186560
28441,22964268
28442,47461720
28443,83383094
28444,83185284
28445,87244735
28446,66469912
28447,47581318
28448,87138729
28449,28585898
28450,28888627
28451,84815471
28452,81471959
28453,42695609
28454,97629421
28455,4467746
28456,29129758
28457,85008664
28458,28296291
28459,4708554
28460,22998767
28461,90798999
28462,90306024
28463,22776723
28464,47742567
28465,16611246
28466,24510670
28467,43848723
28468,50985145
28469,23831702
28470,10591187
28471,54677459
28472,90068873
28473,28622900
28474,24444308
28475,89691323
28476,52867165
28477,90240190
28478,88060869
28479,89893101
28480,86024425
28481,23032314
28482,88284592
28483,16859149
28484,97368066
28485,16409334
28486,70675180
28487,83298225
28488,13152697
28489,16819787
28490,25229690
28491,83130388
28492,82920912
28493,29018084
28494,23232621
28495,53319027
28496,86292364
28497,24908643
28498,79679551
28499,24299276
28500,87598841
28501,88904328
28502,90242774
28503,28083614
28504,53851063
28505,27987846
28506,27747939
28507,28734686
28508,90177464
28509,28396279
28510,27561139
28511,56801806
28512,36947108
28513,54612169
28514,27459280
28515,40982817
28516,23235872
28517,80386511
28518,52667650
28519,57195005
28520,88450515
28521,28071835
28522,24358062
28523,42748367
28524,25051413
28525,72566407
28526,34824242
28527,31203584
28528,54576184
28529,42939106
28530,28670135
28531,41025032
28532,23386842
28533,42823230
28534,97236973
28535,90252202
28536,53799813
28537,16040324
28538,87404388
28539,54605701
28540,91484953
28541,1961069
28542,29113221
28543,88061425
28544,84627392
28545,86158654
28546,27051500
28547,86267196
28548,83221866
28549,25322181
28550,28966003
28551,19824378
28552,27396482
28553,61822990
28554,89899007
28555,81806033
28556,36282088
28557,15771791
28558,88775632
28559,91946532
28560,87239037
28561,87016232
28562,54987855
28563,47782770
28564,81382817
28565,88053987
28566,81939863
28567,78765939
28568,85822180
28569,10524370
28570,76701805
28571,88016864
28572,89013921
28573,85925995
28574,91580610
28575,47646781
28576,85057046
28577,88939656
28578,37677497
28579,85955977
28580,47035563
28581,85790455
28582,14209022
28583,72467928
28584,14203913
28585,47890996
28586,47831131
28587,85503545
28588,87282364
28589,87131401
28590,90219041
28591,72325962
28592,47897739
28593,88636787
28594,93846989
28595,9580900
28596,82627987
28597,73689384
28598,27807577
28599,36890745
28600,24848688
28601,72307417
28602,82541139
28603,85638065
28604,91630288
28605,90418787
28606,81355543
28607,10978323
28608,85712114
28609,91371037
28610,90894178
28611,81347559
28612,79885335
28613,47499205
28614,72653232
28615,81414830
28616,25820595
28617,81356796
28618,47893109
28619,50526310
28620,82623482
28621,76418168
28622,91126725
28623,88063660
28624,47910439
28625,88625347
28626,61883356
28627,91175020
28628,81934115
28629,88924149
28630,90097434
28631,88946143
28632,87457173
28633,88082218
28634,91510973
28635,87139163
28636,26754138
28637,91942830
28638,83165745
28639,47810473
28640,91943520
28641,87456863
28642,9917968
28643,25885077
28644,62169604
28645,91375272
28646,88500310
28647,47378624
28648,87098487
28649,37733863
28650,83235377
28651,36751949
28652,91170165
28653,90290563
28654,89068755
28655,88577324
28656,81421086
28657,67998735
28658,42578519
28659,47896675
28660,91360398
28661,88713947
28662,45612342
28663,87220488
28664,88976954
28665,91376357
28666,85303981
28667,85237385
28668,81959494
28669,40950913
28670,91632595
28671,81187434
28672,91949735
28673,37659028
28674,85408562
28675,73831100
28676,89053628
28677,90142938
28678,38816285
28679,91938955
28680,87619732
28681,39899729
28682,10101490
28683,91013481
28684,88544534
28685,85513446
28686,91173352
28687,68333125
28688,45709991
28689,26964628
28690,85609097
28691,88906326
28692,89004654
28693,91296376
28694,30209033
28695,82512021
28696,81294624
28697,87453084
28698,78109250
28699,82968008
28700,54904948
28701,89175896
28702,36804615
28703,47806098
28704,88016463
28705,54561892
28706,84709231
28707,91526665
28708,91828866
28709,42438089
28710,88658297
28711,99713698
28712,24879035
28713,88985519
28714,81278390
28715,47734840
28716,85931878
28717,25214042
28718,72848342
28719,42983329
28720,82007874
28721,91825501
28722,75162218
28723,82581933
28724,91528489
28725,85489662
28726,82691381
28727,47994704
28728,40601367
28729,88978622
28730,47979963
28731,99698520
28732,83290477
28733,85224810
28734,85579777
28735,83086524
28736,91372578
28737,85582822
28738,14391247
28739,91529993
28740,69801218
28741,40944693
28742,88766253
28743,89008758
28744,85745142
28745,81763626
28746,81321306
28747,85386672
28748,81495798
28749,89063061
28750,81213881
28751,83104537
28752,72422161
28753,91358442
28754,39986110
28755,72517568
28756,88688638
28757,90070553
28758,72504450
28759,88528886
28760,82747596
28761,57931216
28762,47937520
28763,92233717
28764,88638455
28765,53863835
28766,47729311
28767,85308233
28768,87398843
28769,90622155
28770,55860340
28771,72329539
28772,79866359
28773,90688732
28774,42169991
28775,62150577
28776,85289860
28777,38499372
28778,91848461
28779,91299459
28780,87161729
28781,82751818
28782,90760889
28783,87144638
28784,50833892
28785,47863323
28786,81488327
28787,85500569
28788,99921892
28789,85914168
28790,85257017
28791,9831028
28792,87049607
28793,88970678
28794,47895697
28795,47447312
28796,9515253
28797,45822488
28798,54585304
28799,31589996
28800,40833063
28801,54602346
28802,87278397
28803,88468141
28804,47815998
28805,87053854
28806,91308561
28807,90165930
28808,47842209
28809,85650659
28810,91360067
28811,87142441
28812,41154892
28813,87439400
28814,45467023
28815,81440387
28816,91468953
28817,25467067
28818,9737298
28819,88682894
28820,91573694
28821,60321012
28822,87283342
28823,40766472
28824,82353380
28825,82535404
28826,87292623
28827,82380859
28828,87244051
28829,87435805
28830,77044596
28831,41838501
28832,88533852
28833,91631224
28834,88677908
28835,90265136
28836,25790831
28837,91217751
28838,10059872
28839,82180487
28840,88447934
28841,87263319
28842,10291317
28843,87459171
28844,45328183
28845,87135645
28846,88445886
28847,10823594
28848,41463530
28849,88555840
28850,25705194
28851,82914741
28852,88669082
28853,82192548
28854,92202046
28855,29017389
28856,88221767
28857,85153619
28858,25984626
28859,53201569
28860,88721502
28861,91156874
28862,42768320
28863,91800023
28864,8809977
28865,88088058
28866,53825609
28867,88549968
28868,72457436
28869,87098331
28870,47821886
28871,72325870
28872,47952036
28873,88591183
28874,9115974
28875,87679668
28876,87294376
28877,37833151
28878,83131247
28879,88682938
28880,91172918
28881,88634970
28882,89014490
28883,47764301
28884,87348598
28885,91939390
28886,81411123
28887,91156868
28888,88321415
28889,29002132
28890,47692026
28891,88469459
28892,92060258
28893,88568795
28894,16355554
28895,56614183
28896,91590080
28897,41155837
28898,88532565
28899,83125857
28900,88872064
28901,88663209
28902,83731283
28903,30349359
28904,91572098
28905,26237732
28906,85407613
28907,78656741
28908,72526428
28909,85116880
28910,90022125
28911,88929284
28912,88528422
28913,38815862
28914,72350407
28915,85800221
28916,87458497
28917,40630861
28918,91498963
28919,36618485
28920,19461848
28921,90649339
28922,88694110
28923,87583755
28924,85483225
28925,76434287
28926,50537153
28927,87345234
28928,58295100
28929,91520037
28930,41445463
28931,90603100
28932,91632363
28933,85958828
28934,53610115
28935,88002860
28936,99479031
28937,45841252
28938,85499079
28939,91293498
28940,82565336
28941,75916639
28942,24881264
28943,81390936
28944,90210745
28945,82693579
28946,90196531
28947,47606774
28948,91010528
28949,10782691
28950,38829789
28951,87248280
28952,10110272
28953,53240471
28954,40969960
28955,41467326
28956,87574643
28957,88677920
28958,41225361
28959,59268279
28960,91152791
28961,83487210
28962,83142321
28963,88689778
28964,72714012
28965,23066947
28966,44979899
28967,36785883
28968,72896575
28969,54003617
28970,26961946
28971,96929890
28972,88221252
28973,85450293
28974,25492919
28975,74907768
28976,82187329
28977,47602019
28978,88539455
28979,91584101
28980,91517167
28981,47957243
28982,47806013
28983,19968141
28984,91359054
28985,73047538
28986,85936233
28987,88648812
28988,88959771
28989,85389642
28990,89013268
28991,41192241
28992,91156728
28993,88633206
28994,81393933
28995,89027410
28996,88203206
28997,90530141
28998,91530534
28999,17935139
29000,85950868
29001,87374841
29002,85870886
29003,88477303
29004,91312811
29005,17493268
29006,85655319
29007,85478460
29008,47599632
29009,82430470
29010,91331394
29011,14202317
29012,87332815
29013,88940247
29014,24425203
29015,76338593
29016,85701496
29017,37613494
29018,87569677
29019,36879517
29020,91638177
29021,91172261
29022,85701165
29023,90837873
29024,91381669
29025,29288164
29026,97152087
29027,81495404
29028,37978395
29029,72524104
29030,85572269
29031,87075668
29032,87349421
29033,54984533
29034,30203376
29035,88495386
29036,82238158
29037,47672794
29038,91519329
29039,26413337
29040,88678596
29041,83093975
29042,78222865
29043,88939635
29044,49776015
29045,91447901
29046,85543883
29047,88475678
29048,91571886
29049,40902032
29050,47939127
29051,87251778
29052,41152965
29053,82610705
29054,62977211
29055,42590892
29056,91569235
29057,40785647
29058,76434152
29059,85802494
29060,92231534
29061,85486383
29062,88633304
29063,80991947
29064,13974693
29065,83480547
29066,81942585
29067,99925362
29068,26972958
29069,53901248
29070,88531524
29071,87246895
29072,9073587
29073,92115275
29074,92108247
29075,99217065
29076,88020972
29077,91940592
29078,10894719
29079,25799827
29080,85796943
29081,88992173
29082,10557408
29083,40778603
29084,36864015
29085,88969573
29086,90226845
29087,85957807
29088,85714437
29089,91569143
29090,15615434
29091,99599824
29092,40796996
29093,76438452
29094,81390464
29095,88638700
29096,82433434
29097,47452948
29098,25831468
29099,90317541
29100,91433245
29101,88627268
29102,37686290
29103,91358891
29104,83441714
29105,69740141
29106,9611713
29107,36759647
29108,27994467
29109,89006549
29110,85230616
29111,76363136
29112,91107810
29113,79873746
29114,72530957
29115,88455716
29116,85741526
29117,82543729
29118,88212612
29119,81477399
29120,81418076
29121,83262866
29122,88080350
29123,88673136
29124,72438348
29125,88589503
29126,26935687
29127,45274638
29128,90866617
29129,40793105
29130,37668363
29131,37735686
29132,91523689
29133,66579299
29134,88593035
29135,90434793
29136,82440224
29137,85862801
29138,47826670
29139,81303594
29140,90195456
29141,10452615
29142,40863930
29143,88589911
29144,41195599
29145,83180204
29146,91555513
29147,10497346
29148,92215534
29149,30155228
29150,85326210
29151,39830102
29152,37675821
29153,72518969
29154,87252930
29155,28454447
29156,70385252
29157,47819782
29158,91633454
29159,81187589
29160,85951803
29161,85481508
29162,98152466
29163,50932871
29164,37849772
29165,90081242
29166,47670487
29167,91593501
29168,13932511
29169,28701073
29170,42804228
29171,40924872
29172,87340701
29173,85018656
29174,85913203
29175,82417820
29176,47509941
29177,85516078
29178,40732001
29179,6438227
29180,69923232
29181,26044377
29182,47969732
29183,39875613
29184,88014205
29185,87279298
29186,87316097
29187,90278625
29188,76667709
29189,91673363
29190,72866333
29191,24918451
29192,82274196
29193,14219078
29194,47763984
29195,85547494
29196,9256299
29197,87346000
29198,47454657
29199,87175527
29200,88223809
29201,85255720
29202,88537169
29203,85813534
29204,40929898
29205,85481401
29206,88290187
29207,88627056
29208,85664366
29209,12624017
29210,88012728
29211,67820597
29212,10825452
29213,87400427
29214,91452832
29215,88675660
29216,92110573
29217,13729833
29218,60257047
29219,38866897
29220,91685620
29221,76964927
29222,85921436
29223,41445891
29224,90126971
29225,41345324
29226,87200390
29227,54564595
29228,88666873
29229,81030784
29230,69291307
29231,88447575
29232,39809425
29233,81066451
29234,90441844
29235,47592602
29236,90101417
29237,88815281
29238,90651159
29239,92207197
29240,82796809
29241,87339850
29242,88697854
29243,47670634
29244,88638167
29245,91066629
29246,37996507
29247,85042728
29248,88587435
29249,92225370
29250,85639212
29251,38966050
29252,14783882
29253,81252379
29254,83675249
29255,91143055
29256,83443635
29257,91456014
29258,91431534
29259,47745810
29260,85575575
29261,41218679
29262,72065797
29263,40815136
29264,91551122
29265,88157224
29266,91169385
29267,47586518
29268,38860508
29269,72640568
29270,53919063
29271,37597115
29272,85064898
29273,85610242
29274,87108458
29275,88997917
29276,82757806
29277,85412812
29278,88467939
29279,72387360
29280,90429399
29281,87039946
29282,90331142
29283,10459737
29284,87277355
29285,85470565
29286,94961640
29287,69758492
29288,88923649
29289,81341318
29290,39948566
29291,88926907
29292,83175119
29293,85684264
29294,82521540
29295,85917952
29296,45105802
29297,18015552
29298,87416217
29299,88636148
29300,85953680
29301,81391718
29302,19577432
29303,87221374
29304,42495530
29305,91940241
29306,88901672
29307,85703585
29308,41313195
29309,87086089
29310,54566073
29311,90197567
29312,24589795
29313,88631663
29314,87488106
29315,88480742
29316,42178653
29317,88223701
29318,88222479
29319,83109054
29320,53361397
29321,64906282
29322,85050917
29323,90461046
29324,68756502
29325,37724111
29326,87039615
29327,82618191
29328,91633692
29329,90191000
29330,87204847
29331,89161892
29332,91356845
29333,89006077
29334,88433354
29335,81454473
29336,91174280
29337,88631636
29338,87057964
29339,92197178
29340,87438562
29341,10438902
29342,47511952
29343,87845688
29344,56605430
29345,91458195
29346,54575278
29347,72315578
29348,90004891
29349,10929920
29350,88630783
29351,82177785
29352,85631041
29353,88688503
29354,88647784
29355,34933641
29356,87038897
29357,72543783
29358,72718517
29359,42426128
29360,85875340
29361,88916160
29362,53236645
29363,8666324
29364,90283726
29365,88084412
29366,91824616
29367,72441110
29368,25388367
29369,91503683
29370,81937942
29371,81365845
29372,82006559
29373,88520420
29374,88577909
29375,81432372
29376,61854161
29377,97261439
29378,38855358
29379,24878520
29380,41395941
29381,54922256
29382,81391554
29383,88671138
29384,42339519
29385,85244647
29386,82732524
29387,72535778
29388,88906634
29389,72146784
29390,75922007
29391,90236597
29392,83078117
29393,87200119
29394,82297352
29395,82943838
29396,53385139
29397,64909393
29398,83838172
29399,76400054
29400,55666839
29401,91548653
29402,91378432
29403,47957004
29404,91823784
29405,88713051
29406,91288474
29407,47909094
29408,85786868
29409,91634398
29410,91430839
29411,37729642
29412,82747189
29413,82259081
29414,85229759
29415,47889864
29416,87348561
29417,87159358
29418,26895833
29419,85410482
29420,90845705
29421,89321167
29422,92115063
29423,54984581
29424,87399929
29425,36893052
29426,29335053
29427,47819137
29428,72485849
29429,39852153
29430,76382443
29431,80833357
29432,49689650
29433,47609060
29434,36920776
29435,81476820
29436,87193861
29437,37847444
29438,90644290
29439,36984166
29440,88591368
29441,88947017
29442,87252988
29443,91592931
29444,10070790
29445,36860088
29446,50520982
29447,85303379
29448,90594019
29449,87218510
29450,85477223
29451,41461863
29452,47735329
29453,42920773
29454,88222724
29455,24926184
29456,92130466
29457,38817566
29458,37609457
29459,82383624
29460,81436519
29461,36899226
29462,91117205
29463,91041830
29464,22377508
29465,60748608
29466,24994372
29467,82468215
29468,92148536
29469,49667396
29470,24646563
29471,88648968
29472,85958279
29473,72607884
29474,80544764
29475,72310172
29476,26009907
29477,85619855
29478,38855548
29479,61823631
29480,93901981
29481,91559150
29482,37724127
29483,92243692
29484,88939641
29485,88070780
29486,88628604
29487,82414963
29488,81462889
29489,72520395
29490,21458171
29491,87107182
29492,24309936
29493,46644407
29494,42778657
29495,21348750
29496,8363118
29497,82908570
29498,85549090
29499,88519606
29500,82238039
29501,10948530
29502,85798105
29503,47890460
29504,8798367
29505,83354149
29506,85611729
29507,90567879
29508,29422198
29509,90486222
29510,47670607
29511,14766960
29512,81222376
29513,88996776
29514,47548917
29515,83413983
29516,82268053
29517,88421202
29518,53926938
29519,82587296
29520,80115102
29521,83055888
29522,38727734
29523,84066096
29524,88623381
29525,87222351
29526,91174985
29527,92144362
29528,87506245
29529,88596321
29530,82123212
29531,47651622
29532,88595364
29533,21601253
29534,21805714
29535,87597147
29536,42903297
29537,88589291
29538,91156641
29539,87054798
29540,42255807
29541,87285658
29542,27445174
29543,85663198
29544,40768128
29545,92142771
29546,69936588
29547,62973221
29548,85583738
29549,16820763
29550,88900977
29551,81227219
29552,88448151
29553,78186657
29554,41173201
29555,92205260
29556,12895989
29557,25854341
29558,85243730
29559,87423646
29560,50701745
29561,48756856
29562,41230977
29563,42734292
29564,82237117
29565,90249903
29566,61860868
29567,66615680
29568,47640533
29569,92115015
29570,85240179
29571,81400688
29572,14756864
29573,40869028
29574,20102259
29575,83763361
29576,47952726
29577,86182248
29578,42790006
29579,90634883
29580,42042208
29581,85134233
29582,88342951
29583,83152143
29584,83272301
29585,29439698
29586,87240983
29587,41389286
29588,89067067
29589,88965598
29590,92164937
29591,39837533
29592,89007224
29593,88932485
29594,8040265
29595,85777474
29596,25341315
29597,47826101
29598,91638134
29599,90471044
29600,53751682
29601,87107578
29602,85569665
29603,99895374
29604,91575601
29605,88668984
29606,88307841
29607,90452320
29608,88301868
29609,26154296
29610,88947889
29611,87238229
29612,91424040
29613,60315594
29614,42768530
29615,81366963
29616,87256730
29617,18090881
29618,89048421
29619,26463194
29620,42426437
29621,87293910
29622,91946189
29623,82497099
29624,91153686
29625,64881064
29626,53401551
29627,72826261
29628,72361262
29629,83371098
29630,91159886
29631,83543297
29632,82890353
29633,91934705
29634,88061115
29635,91371162
29636,38846020
29637,53199162
29638,82183822
29639,90238862
29640,85690028
29641,98812312
29642,72683340
29643,29457301
29644,88974392
29645,83597125
29646,52875762
29647,26157239
29648,53382724
29649,43901260
29650,89010425
29651,47910162
29652,26825696
29653,64845217
29654,91170171
29655,53576881
29656,47224852
29657,83779244
29658,87456499
29659,39783375
29660,34936817
29661,54698308
29662,54218856
29663,47953984
29664,8044240
29665,41355075
29666,87042956
29667,88462110
29668,83709206
29669,88773748
29670,91455296
29671,91475188
29672,47380918
29673,85475766
29674,52298798
29675,82452847
29676,92201406
29677,25891612
29678,88436155
29679,30160616
29680,39988905
29681,90679419
29682,38858475
29683,81488023
29684,41194515
29685,40829737
29686,85862984
29687,83528330
29688,88972649
29689,87260256
29690,47435060
29691,47957834
29692,90461926
29693,88669251
29694,47798061
29695,47806127
29696,88656538
29697,91631836
29698,87052861
29699,87272041
29700,88305040
29701,82352919
29702,90656719
29703,89017573
29704,88755283
29705,92252853
29706,26234622
29707,90077351
29708,87446839
29709,91525096
29710,88297920
29711,87245164
29712,91417977
29713,88694272
29714,91596211
29715,90360407
29716,90232918
29717,24787606
29718,90218818
29719,23647001
29720,88685528
29721,88672137
29722,69676350
29723,91375343
29724,90338172
29725,75165502
29726,50917512
29727,89005817
29728,26490214
29729,90272354
29730,88302326
29731,92281560
29732,88282855
29733,90550743
29734,89066383
29735,90391892
29736,90330024
29737,90100698
29738,83598546
29739,76487571
29740,72823031
29741,29392645
29742,90072052
29743,50797018
29744,91937034
29745,90326302
29746,82625361
29747,90890222
29748,88165575
29749,91599202
29750,85875812
29751,85714289
29752,47978084
29753,72308540
29754,91578380
29755,88291600
29756,88290412
29757,26085469
29758,10248451
29759,85085113
29760,90362897
29761,91692565
29762,88300517
29763,91630484
29764,91360025
29765,88474657
29766,88326360
29767,92197418
29768,99947675
29769,88626916
29770,92246425
29771,90192079
29772,47489641
29773,26333904
29774,88225335
29775,90269294
29776,88297421
29777,72827557
29778,52332347
29779,72465800
29780,85559266
29781,91825093
29782,88300592
29783,90258563
29784,89126312
29785,91698266
29786,91551185
29787,42274852
29788,85727186
29789,53699498
29790,91852990
29791,90230263
29792,87046313
29793,83785371
29794,91680391
29795,90220960
29796,91644924
29797,88289323
29798,90510454
29799,91921005
29800,89013160
29801,82620345
29802,88671290
29803,52600363
29804,41443633
29805,90011632
29806,45011523
29807,89178486
29808,91404451
29809,82138854
29810,88929685
29811,83781868
29812,47900973
29813,90055954
29814,67410475
29815,88296611
29816,47864012
29817,90108592
29818,91552023
29819,89131315
29820,88287079
29821,87446161
29822,90198242
29823,88284024
29824,94684532
29825,91624743
29826,83611858
29827,48401291
29828,88160179
29829,91809848
29830,85409725
29831,88261009
29832,25147396
29833,85259269
29834,47581366
29835,88290855
29836,72918368
29837,38557920
29838,88292278
29839,89138106
29840,90256903
29841,26368810
29842,82752252
29843,91519469
29844,83487181
29845,76419650
29846,83554977
29847,42825498
29848,76429448
29849,90579523
29850,88305409
29851,92245853
29852,91630668
29853,92167977
29854,88594225
29855,76479397
29856,88903496
29857,88652202
29858,91677754
29859,41377021
29860,88655762
29861,45790985
29862,90350055
29863,91593158
29864,53932848
29865,89066996
29866,91699504
29867,89139034
29868,90400956
29869,91683469
29870,91376758
29871,14599204
29872,53726185
29873,89048007
29874,99602497
29875,91412950
29876,90144921
29877,90102302
29878,98906177
29879,92227861
29880,42567436
29881,53859451
29882,90346882
29883,90341660
29884,90395497
29885,85413191
29886,52452139
29887,92244159
29888,85604136
29889,90480655
29890,83199457
29891,91636733
29892,90366514
29893,88961164
29894,91644852
29895,91592518
29896,10258675
29897,91813316
29898,88901764
29899,90342680
29900,90012371
29901,36846360
29902,88654010
29903,90312519
29904,91677733
29905,90291346
29906,88662285
29907,88752188
29908,42648156
29909,88689215
29910,83156680
29911,91371894
29912,54351087
29913,90115334
29914,88663828
29915,83240884
29916,89150451
29917,91670112
29918,90325824
29919,88450418
29920,90262790
29921,31523741
29922,90252462
29923,90223811
29924,85211272
29925,83578844
29926,24678804
29927,90124328
29928,66263926
29929,85099812
29930,92251756
29931,31422342
29932,40916394
29933,42648141
29934,91594754
29935,89070936
29936,88596791
29937,89175278
29938,53507294
29939,87477163
29940,91691171
29941,88652358
29942,90019536
29943,88504435
29944,92248367
29945,88483213
29946,89155272
29947,50877146
29948,90224826
29949,88674022
29950,90187441
29951,90334788
29952,90020652
29953,13790652
29954,90644377
29955,88531355
29956,90330002
29957,91298206
29958,90273831
29959,90366394
29960,20444208
29961,88509972
29962,88284636
29963,91822791
29964,90402997
29965,27465656
29966,40762840
29967,25503296
29968,42984116
29969,92109885
29970,88147583
29971,91637016
29972,95895226
29973,88286846
29974,91674905
29975,91670083
29976,90055785
29977,91374196
29978,85370361
29979,88519839
29980,88901878
29981,91421016
29982,88943125
29983,72321712
29984,88545196
29985,88631489
29986,6660534
29987,91636826
29988,81201702
29989,66399992
29990,88475023
29991,91681700
29992,91127695
29993,91571838
29994,88296859
29995,90480803
29996,94631938
29997,47511192
29998,91583840
29999,91691616
30000,91630891
30001,87124099
30002,91160146
30003,91641124
30004,88904586
30005,88645723
30006,90023551
30007,90148601
30008,85576413
30009,90145956
30010,17242880
30011,89122907
30012,41169396
30013,90287808
30014,81074071
30015,88630685
30016,91677608
30017,91642720
30018,88750668
30019,37756577
30020,91704979
30021,91435742
30022,87303662
30023,89092283
30024,42009186
30025,91949030
30026,90330523
30027,50557024
30028,91154165
30029,88298934
30030,88715852
30031,90304709
30032,18396399
30033,85894374
30034,82564126
30035,91136532
30036,88658917
30037,53326168
30038,82794078
30039,91627278
30040,88290258
30041,87587302
30042,52951141
30043,10627903
30044,90356889
30045,91189489
30046,91381730
30047,91036652
30048,98931788
30049,85912128
30050,90010985
30051,91630386
30052,90360981
30053,89015483
30054,52716701
30055,90146110
30056,83165148
30057,90636159
30058,50830924
30059,91574883
30060,90267036
30061,88287606
30062,89011276
30063,90666723
30064,85092368
30065,91685760
30066,69626063
30067,38573718
30068,90207235
30069,42823196
30070,90867361
30071,90268507
30072,88927390
30073,83058626
30074,83170156
30075,91440739
30076,88135931
30077,42922816
30078,29105550
30079,83199251
30080,77184723
30081,83209342
30082,91206500
30083,88652060
30084,88454385
30085,90239193
30086,91694711
30087,90150275
30088,90838444
30089,76391533
30090,83376642
30091,50786981
30092,91361191
30093,91597632
30094,88673699
30095,90623056
30096,90045324
30097,91319321
30098,90303764
30099,28610995
30100,90532696
30101,87373033
30102,81931356
30103,12713658
30104,82803180
30105,42999928
30106,54986645
30107,91104686
30108,91937858
30109,90287429
30110,88725021
30111,90196928
30112,91217268
30113,90423873
30114,88218025
30115,91224747
30116,91423979
30117,72916679
30118,90305735
30119,90484505
30120,89034664
30121,91050366
30122,52215137
30123,88066266
30124,85325015
30125,83069503
30126,88993638
30127,90049026
30128,90165381
30129,90055700
30130,53473978
30131,90475689
30132,88998140
30133,92201068
30134,88905092
30135,88282784
30136,45091981
30137,90256930
30138,91636993
30139,88676680
30140,13977354
30141,90345032
30142,91548020
30143,90645571
30144,38550258
30145,76378095
30146,79872021
30147,82378468
30148,82672650
30149,88289463
30150,90089429
30151,90796373
30152,88296231
30153,90366731
30154,87284454
30155,90193181
30156,90215609
30157,87100322
30158,52531845
30159,90603679
30160,82957804
30161,88228184
30162,89173567
30163,83285360
30164,85048764
30165,53960034
30166,88208407
30167,90049757
30168,88641579
30169,88294971
30170,90325367
30171,50991723
30172,83090436
30173,90776566
30174,85235318
30175,90164849
